"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","genres","language","description","popularity","vote_count","vote_average","budget","revenue"
"64635","Movie","Total Recall","Len Wiseman","Colin Farrell, Jessica Biel, Kate Beckinsale, Ethan Hawke, Bill Nighy","Canada, India, United States of America","2012-08-02","2012","6.02","","Action, Science Fiction, Thriller","en","Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen.","29.058","5529","6.02","125000000","198800000"
"49049","Movie","Dredd","Pete Travis","Karl Urban, Olivia Thirlby, Lena Headey, Wood Harris, Langley Kirkwood","South Africa, United Kingdom, United States of America, India","2012-09-07","2012","6.84","","Action, Science Fiction","en","In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.","25.039","5115","6.84","50000000","41037742"
"72387","Movie","Safe","Boaz Yakin","Jason Statham, Chris Sarandon, James Hong, Catherine Chan, Robert John Burke","India, United States of America","2012-04-16","2012","6.485","","Action, Crime, Thriller","en","After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.","24.751","2487","6.485","30000000","40300000"
"72976","Movie","Lincoln","Steven Spielberg","Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader","India, United States of America","2012-11-09","2012","6.9","","History, Drama","en","The revealing story of the 16th US President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.","21.453","3812","6.9","65000000","275300000"
"245178","Movie","Paglu 2","Sujit Mondal","Dev, Koel Mallick, Rimjhim Mitra, Tota Roy Chowdhury, Rajatabha Dutta","India, Italy","2012-08-30","2012","4.7","","Action, Romance, Drama, Comedy","bn","Dev is a high school drop out from and a worthless village lad. He is hell bent on getting married. But the girl he wants to marry rejects him stating that he doesn't have college education. Dev, who is clever and street-smart decides to go to Kolkata for further education. While travelling in the train, he bashes up a bunch of rowdies teasing college girls. At the college in Kolkata, he meets Riya (and falls in love with her. A city gangster, Rudra,is in love with her and blackmails her to marry him. He beats anyone moving closely with Riya. Meanwhile, henchmen of the dreaded chieftain Dubai Keshto, from Dubai, are looking for Dev in the city.","18.241","6","4.7","0","970000"
"70074","Movie","Bullet to the Head","Walter Hill","Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje, Jason Momoa","India, Switzerland, United States of America","2012-11-14","2012","5.6","","Action, Crime, Thriller","en","After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.","14.734","1285","5.6","55000000","9489829"
"118628","Movie","English Vinglish","Gauri Shinde","Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand, Navika Kotia","India","2012-09-21","2012","7.2","","Comedy, Drama, Family","hi","In the United States for the first time, an Indian housewife with a limited command of English turns Manhattan into her personal language school.","14.204","262","7.2","2840000","11620000"
"117691","Movie","Gangs of Wasseypur - Part 1","Anurag Kashyap","Manoj Bajpayee, Richa Chadha, Tigmanshu Dhulia, Nawazuddin Siddiqui, Reema Sen","India","2012-06-22","2012","7.1","","Action, Thriller, Crime","hi","In 1970s India, Sardar Khan vows to take revenge on the man who killed his father decades earlier.","13.987","373","7.1","1400000","4100000"
"86004","Movie","Talaash","Reema Kagti","Aamir Khan, Kareena Kapoor Khan, Rani Mukerji, Nawazuddin Siddiqui, Rajkummar Rao","India","2012-11-30","2012","6.8","","Crime, Drama, Thriller","hi","A cop, investigating the mysterious death of a filmstar, meets a sex-worker, while he faces some personal problems psychologically. The mystery connects these people in a way, that ultimately changes their lives.","11.286","222","6.8","8510000","0"
"138122","Movie","Student of the Year","Karan Johar","Sidharth Malhotra, Varun Dhawan, Alia Bhatt, Rishi Kapoor, Sana Saeed","India","2012-10-19","2012","5.7","","Comedy, Drama, Romance","hi","Several alumni reminisce about their final year at St. Theresa's College and the events that shaped their lives.","11.187","172","5.7","8391922","13749809"
"127501","Movie","Barfi!","Anurag Basu","Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla, Jisshu Sengupta","India","2012-09-13","2012","7.5","","Drama, Romance, Comedy","hi","The heartwarming tale of Barfi, a charming deaf-mute young man from 1970s Darjeeling, and two unalike women who can't help but fall for him.","10.41","326","7.5","4437508","2804874"
"120150","Movie","Thattathin Marayathu","Vineeth Sreenivasan","Nivin Pauly, Isha Talwar, Aju Varghese, Sreenivasan, Manoj K Jayan","India","2012-07-06","2012","7.1","","Romance","ml","The film is about a Hindu Nair boy, Vinod, and a Muslim girl, Aisha, and the conflict arising out of this inter-faith relationship.","10.067","36","7.1","0","0"
"143010","Movie","Thuppakki","A.R. Murugadoss","Vijay, Kajal Agarwal, Vidyut Jammwal, Sathyan Sivakumar, Jayaram","India","2012-11-13","2012","7.2","","Action, Thriller","ta","An army captain on holiday embarks on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.","10.034","100","7.2","11000000","23000000"
"148265","Movie","Eega","S. S. Rajamouli","Sudeep, Samantha Ruth Prabhu, Nani, Adithya Menon, Thagubothu Ramesh","India","2012-07-05","2012","7.1","","Fantasy, Action","te","Nani is a flower decorator, madly in love with his neighbor Bindhu. He gets killed by the baddie, Sudeep, a powerful businessman. Nani comes back as a housefly to get his revenge.","9.981","208","7.1","5990000","19450000"
"102632","Movie","Rowdy Rathore","Prabhu Deva","Akshay Kumar, Sonakshi Sinha, Nassar, Yashpal Sharma, Mushtaq Khan","India","2012-06-01","2012","5.9","","Action, Comedy, Crime","hi","A small-time thug comes across a young girl who claims him to be her father, following which he realizes he has a lookalike who's being hunted by goons.","9.469","97","5.9","6700000","31000000"
"132316","Movie","Jab Tak Hai Jaan","Yash Chopra","Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Sarika, Andrew Bicknell","India","2012-11-13","2012","7.1","","Drama, Romance","hi","A bomb disposal expert becomes bitter and lonely and is unable to fall in love until he is forced to deal with his past.","9.389","259","7.1","6087315","27942181"
"135718","Movie","OMG: Oh My God!","Umesh Shukla","Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Om Puri, Mahesh Manjrekar","India","2012-09-28","2012","7.2","","Comedy, Drama, Fantasy","hi","A shopkeeper takes God to court when his shop is destroyed by an earthquake.","9.028","251","7.2","2500000","19000000"
"222951","Movie","B.A. Pass","Ajay Bahl","Shadab Kamal, Shilpa Shukla, Dibyendu Bhattacharya, Shikha Joshi, Vijay Kaushik","India","2012-08-30","2012","5.6","","Drama","hi","After losing his parents in a car accident, Mukesh stays at his Aunt's house in Delhi. Enrolled in a good for nothing course in college he finds peace by playing chess at the local cemetery, the rest of the times he worries over ways to make a living and taking care of his sisters. 'B.A.Pass' is a story looking at the fatal promise of a new life. When Mukesh meets Sarika 'auntie' at a kitty party, little does he know of the city and it's ways and means to survive. Sarika seduces Mukesh, shy and inexperienced he falls for her. What follows is a twist of destiny, a kind of story that appears in the tabloids as 'heinous acts of crime'","8.894","37","5.6","0","0"
"103243","Movie","Vicky Donor","Shoojit Sircar","Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia, Kamlesh Gill","India","2012-04-20","2012","6.8","","Comedy, Romance","hi","A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.","8.114","173","6.8","700000","0"
"117751","Movie","Ustad Hotel","Anwar Rasheed","Dulquer Salmaan, Thilakan, Nithya Menen, Siddique, Mamukkoya","India","2012-06-29","2012","7.5","","Drama, Comedy","ml","When his father refuses to support his choice of a career, an aspiring chef tries to fulfil his dream by helping his grandfather run his small eatery.","7.879","94","7.5","0","0"
"85985","Movie","Ek Tha Tiger","Kabir Khan","Salman Khan, Katrina Kaif, Girish Karnad, Ranvir Shorey, Gavie Chahal","India, Ireland","2012-08-15","2012","6.1","","Action, Adventure, Thriller, Romance","hi","An Indian agent is sent to observe the actions of a scientist but the mission becomes complicated when he falls in love with the scientist's Pakistani caretaker.","7.394","192","6.1","9400000","62580000"
"85052","Movie","Housefull 2","Sajid Khan","Akshay Kumar, John Abraham, Ritesh Deshmukh, Asin Thottumkal, Rishi Kapoor","India","2012-04-05","2012","5.5","","Comedy, Romance","hi","A comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem.","7.273","113","5.5","6071922","25097277"
"84858","Movie","Agneepath","Karan Malhotra","Hrithik Roshan, Sanjay Dutt, Priyanka Chopra Jonas, Rishi Kapoor, Zarina Wahab","India","2012-01-25","2012","6.363","","Action, Crime, Drama","hi","When his father is lynched by a mob after being framed by a gangster, a young boy leaves his village along with his pregnant mother  and flees to Mumbai. He takes up a life of crime and swears to avenge his father. A remake of the 1990 film.","7.116","146","6.363","8700000","28000000"
"82825","Movie","Kahaani","Sujoy Ghosh","Vidya Balan, Parambrata Chatterjee, Nawazuddin Siddiqui, Saswata Chatterjee, Kharaj Mukherjee","India","2012-03-08","2012","7.2","","Mystery, Thriller","hi","Pregnant and alone in the city of Kolkata, a woman begins a relentless search for her missing husband, only to find that nothing is what it seems.","7.092","307","7.2","1200000","16000000"
"103640","Movie","Ishaqzaade","Habib Faisal","Arjun Kapoor, Parineeti Chopra, Gauahar Khan, Shashank Khaitan, Ratan Singh","India","2012-05-11","2012","6.1","","Drama, Action, Romance","hi","While fighting for the political supremacy of their respective families, a Hindu man and a Muslim woman share a forbidden romance.","6.924","69","6.1","0","0"
"84533","Movie","Ek Main Aur Ekk Tu","Shakun Batra","Imran Khan, Kareena Kapoor Khan, Boman Irani, Rob Darren, Ratna Pathak Shah","India","2012-02-10","2012","5.5","","Drama, Comedy, Romance","hi","Rahul and Riana meet each other for the first time, get drunk, and awake the next morning to find that they have gotten legally married to each other.","6.557","124","5.5","0","0"
"158519","Movie","1920: Evil Returns","Bhushan Patel","Aftab Shivdasani, Tia Bajpai, Vidya Malvade, Sharad Kelkar, Vicky Ahuja","India","2012-11-02","2012","5.9","","Thriller, Horror, Romance","hi","This story revolves around a famous poet who meets a woman who is in trouble. In order to treat her, he takes her to Shimla in a big hospital, but soon that woman gets possessed by devil and goes out of control. Now the question remains that what is the relation that poet shares with her which compelled him to go to any extent to save her, why she was possessed by devil and who is the devil.","6.483","114","5.9","0","0"
"118051","Movie","Cocktail","Homi Adajania","Saif Ali Khan, Deepika Padukone, Diana Penty, Randeep Hooda, Boman Irani","India","2012-07-13","2012","6.1","","Romance, Drama, Comedy","hi","A shy simple traditional girl leaves her family in India for her new husband in London, where she meets a shameless flirt and a complicated party girl.","6.457","118","6.1","5100000","18000000"
"128207","Movie","Ship of Theseus","Anand Gandhi","Aida El Kashef, Sohum Shah, Neeraj Kabi, Vinay Shukla, Faraz Khan","India","2012-09-06","2012","7.0","","Drama","hi","Three stories about persons forced to think about the ethics and moral issues raised by medical advances.","6.309","61","7.0","0","0"
